id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjEarnings,AdjBoxOffice,Director_mean_target
226,113,100.0,100.0,0,0.0,2009,5.5,4,67123246.80591226,124178006.59093769,191301253.39684996,6.305744520030234
227,116,75.0,50.0,0,0.0,1996,6.6,0,70365340.9815169,84132472.91268323,154497813.89420012,6.919538926681784
228,118,0.0,0.0,0,0.0,2015,7.0,3,20252302.577452254,15189226.93308919,35441529.51054144,6.555744520030234
229,129,100.0,100.0,0,0.0,2011,7.0,7,2133974.0996447927,34143585.59431668,36277559.69396148,6.5668083900226755
230,107,50.0,50.0,0,0.0,2000,5.6,4,62719599.303135894,96170052.26480837,158889651.56794426,6.047781017168772
231,101,50.0,20.0,0,0.0,2003,5.8,0,39131576.08695652,33914032.608695656,73045608.69565219,5.86344671201814
232,132,50.0,50.0,0,0.0,1999,6.9,7,46099783.913565435,-27371746.698679473,18728037.214885958,6.690638160025914
233,118,79.36,33.33,0,0.0,2011,7.4,4,53349352.49111982,100296782.68330525,153646135.17442507,6.616808390022675
234,130,88.89,100.0,0,0.0,1982,6.9,4,19896953.36787565,32332549.22279793,52229502.59067358,6.6576788291074
235,113,36.66,0.0,0,0.0,2016,6.3,0,31500000.0,-19500000.0,12000000.0,6.504923874311629
236,115,100.0,100.0,0,0.0,2002,7.0,6,1000585.0472484714,99057919.67759867,100058504.72484714,6.647781017168772
237,90,66.67,33.33,0,0.0,1997,7.3,9,545810.3115264798,20389379.719626166,20935190.031152647,6.529308390022675
238,78,46.66,0.0,0,0.0,2006,6.6,2,59525545.63492064,23572116.071428575,83097661.70634921,6.489077853363567
239,114,66.67,25.0,0,0.0,2006,7.0,7,53572991.071428575,39286860.11904762,92859851.1904762,6.970496346686822
240,99,75.0,70.0,0,0.0,2005,5.0,4,43012007.168458775,-7373486.943164362,35638520.22529442,6.135631141345427
241,124,50.0,20.0,0,0.0,1995,5.6,0,154335209.97375327,-138114264.43569553,16220945.53805774,5.92672335600907
242,95,0.0,33.33,0,0.0,2002,6.8,9,10005850.472484713,8671737.076153418,18677587.54863813,6.529308390022675
243,91,44.0,50.0,0,0.0,2004,5.3,0,4446926.945473796,-635275.277924828,3811651.667548968,6.047781017168772
244,92,58.33,100.0,0,0.0,2003,5.5,4,78263152.17391305,135656130.43478262,213919282.6086957,5.970496346686822
245,96,83.33,50.0,0,0.0,2015,6.1,4,50630756.44363063,194422104.74354163,245052861.18717226,6.314940791131267
246,108,33.33,42.85,0,0.0,1997,5.8,0,173463003.1152648,92712984.42367601,266175987.5389408,6.644538926681783
247,111,40.0,60.0,0,0.0,1998,7.7,0,39755760.73619632,0.0,39755760.73619632,6.643446712018141
248,103,0.0,33.33,0,0.0,2005,5.6,12,36867434.71582181,25807204.30107527,62674639.016897075,6.5043083900226755
249,110,55.55,57.14,0,0.0,2004,7.4,0,33034314.452091053,96561842.24457385,129596156.6966649,6.86120559334845
250,114,80.15,81.81,0,0.0,1996,5.8,0,122374506.05481198,122374506.05481198,244749012.10962397,5.995904195011338
251,107,59.92,41.66,0,0.0,1990,5.9,0,110179188.98240246,178123022.1882173,288302211.1706198,6.696145124716553
252,111,73.61,50.0,0,0.0,2008,6.4,11,50163327.96105953,34556959.262063235,84720287.22312276,6.148964474678761
253,109,67.11,0.0,0,0.0,2002,6.4,4,73376236.79822123,-62516553.75208449,10859683.046136742,6.391808390022675
254,105,50.0,20.0,0,0.0,1999,5.8,11,86437094.83793518,149824297.71908766,236261392.55702284,5.92672335600907
255,106,41.67,50.0,0,0.0,1998,6.0,0,66259601.226993866,-41964414.11042944,24295187.116564415,6.292718568909044
256,94,16.67,0.0,0,0.0,2008,4.4,2,44589624.85427514,-42471617.67369707,2118007.1805780693,6.1224111866969
257,118,44.0,100.0,0,0.0,2014,6.2,8,30414512.368207622,57787573.49959448,88202085.8678021,6.3034467120181406
258,87,88.89,100.0,0,0.0,2010,7.7,2,75946009.2820193,521716063.763437,597662073.0454563,6.790638160025915
259,82,100.0,100.0,0,0.0,2015,4.3,0,506307.5644363063,3037845.386617838,3544152.951054144,6.105744520030233
260,94,90.47,25.0,0,0.0,1999,6.1,4,18728037.214885958,-7203091.236494599,11524945.978391359,6.326051902242378
261,103,33.33,50.0,0,0.0,2009,4.7,4,64885805.245715186,-26849298.722364906,38036506.52335028,6.162066731454486
262,128,100.0,40.0,0,0.0,1995,7.6,0,141736417.32283464,434658346.4566929,576394763.7795275,6.5756311413454265
263,110,35.55,61.5,0,0.0,1982,7.2,4,12435595.854922282,22384072.538860105,34819668.393782385,6.546359284454522
264,82,44.0,100.0,0,0.0,2000,6.5,2,177705531.35888502,310113574.3321719,487819105.6910569,6.4724111866969
265,105,88.89,80.0,0,0.0,2007,6.9,7,23150832.923382625,113439081.32457486,136589914.2479575,6.60344671201814
266,139,72.22,75.0,0,0.0,2014,6.7,1,86174451.7099216,205804867.0248716,291979318.7347932,6.704308390022675
267,85,88.89,75.0,0,0.0,1998,5.3,4,105279144.17177914,327616917.1779141,432896061.34969324,5.9482741244646
268,89,66.67,20.0,0,0.0,2001,5.5,5,71825923.20722756,2032809.147374365,73858732.35460192,6.3034467120181406
269,127,27.77,41.66,0,0.0,2005,6.0,0,61445724.52636968,-33303582.69329237,28142141.833077315,6.696145124716553
270,99,16.67,0.0,0,0.0,2010,5.6,8,27516670.02971714,-26195869.868290715,1320800.1614264227,6.3224111866969
271,113,88.89,60.0,0,0.0,2001,6.3,5,67760304.91247883,71825923.20722756,139586228.1197064,6.47344671201814
272,113,55.55,20.0,0,0.0,2005,5.2,0,73734869.43164362,-4915657.962109575,68819211.46953404,5.86344671201814
273,113,33.33,50.0,0,0.0,2008,6.0,11,33442218.640706353,-9475295.281533467,23966923.359172888,6.504923874311629
274,105,83.33,66.67,0,0.0,1999,6.4,5,100843277.31092438,154146152.4609844,254989429.7719088,6.766808390022675
275,87,42.0,60.0,0,0.0,2001,5.4,4,40656182.947487295,-14907267.080745343,25748915.866741955,6.27344671201814
276,87,88.89,100.0,0,0.0,2001,4.6,4,97574839.07396951,140941434.21795598,238516273.2919255,5.970496346686822
277,92,61.0,100.0,0,0.0,2014,6.3,0,70967195.52581778,149031110.60421735,219998306.13003513,6.439077853363567
278,99,55.55,61.5,0,0.0,2009,6.6,8,33561623.40295613,67123246.80591226,100684870.2088684,6.785248173343411
279,103,0.0,0.0,0,0.0,2015,6.1,0,65819983.37671982,63794753.118974596,129614736.49569441,6.3763524457402
280,88,0.0,0.0,0,0.0,2014,6.4,2,22303975.73668559,-12165804.947283048,10138170.78940254,6.455744520030233
281,100,33.33,50.0,0,0.0,2009,2.7,0,50342435.1044342,14543370.14128099,64885805.245715186,5.937163013353489
282,104,16.67,66.67,0,0.0,2002,6.1,7,80046803.7798777,-8004680.377987771,72042123.40188994,6.330406101834672
283,103,100.0,81.81,0,0.0,1996,6.4,0,87191835.56405354,88721516.8897387,175913352.4537922,5.995904195011338
284,84,33.33,0.0,0,0.0,2011,6.0,7,58684287.7402318,-17818683.73203402,40865604.00819778,6.304308390022675
285,136,33.33,0.0,0,0.0,2003,5.5,12,88698239.1304348,11739472.826086957,100437711.95652175,6.503829680020156
286,98,33.33,0.0,0,0.0,2005,6.9,7,39325263.6968766,-24578289.810547873,14746973.886328723,6.539077853363566
287,92,33.33,0.0,0,0.0,1999,6.4,7,2881236.4945978397,720309.1236494599,3601545.6182472995,6.455744520030233
288,95,33.33,0.0,0,0.0,2012,7.1,11,36587389.04326768,6272123.835988745,42859512.87925643,6.641808390022675
289,95,33.33,0.0,0,0.0,2012,7.1,11,36587389.04326768,6272123.835988745,42859512.87925643,6.641808390022675
290,102,50.0,50.0,0,0.0,2008,5.7,4,44589624.85427514,31212737.397992596,75802362.25226773,6.114940791131267
291,104,72.22,25.0,0,0.0,2011,5.5,0,53349352.49111982,-22406728.046270322,30942624.444849495,5.992718568909044
292,116,38.88,20.0,0,0.0,2001,4.5,0,97574839.07396951,-24393709.76849238,73181129.30547714,5.92672335600907
293,95,66.67,71.42,0,0.0,2010,6.6,4,71543342.07726456,35221337.638037935,106764679.7153025,6.577872260015117
294,109,55.55,66.67,0,0.0,2014,5.7,4,35483597.76290889,135851488.57799405,171335086.34090292,6.323890508584386
295,85,16.67,0.0,0,0.0,2003,3.4,4,24783331.521739133,9130701.086956523,33914032.608695656,5.955744520030233
296,89,50.0,0.0,0,0.0,2003,5.8,4,52175434.7826087,-10435086.95652174,41740347.82608696,6.391808390022675
297,125,46.66,66.67,0,0.0,2009,6.2,4,67123246.80591226,-22374415.601970755,44748831.20394151,6.5668083900226755
298,98,0.0,0.0,0,0.0,2014,4.8,2,20276341.57880508,-19262524.499864828,1013817.078940254,6.189077853363567
299,118,33.33,80.0,0,0.0,2008,6.6,0,89179249.70855027,109244580.8929741,198423830.60152435,6.60344671201814
300,92,100.0,66.67,0,0.0,2010,7.1,4,8805334.409509484,74845342.48083061,83650676.8903401,6.404308390022675
301,117,55.55,77.0,0,0.0,2010,6.6,5,88053344.09509484,-36322004.43922662,51731339.65586822,6.6238905085843856
302,113,91.67,85.71,0,0.0,2014,7.9,0,180459440.05136523,194652879.15652877,375112319.207894,6.852872260015116
303,122,24.44,61.5,0,0.0,1999,6.1,4,79234003.60144058,-17287418.967587035,61946584.63385355,6.8019148400100775
304,120,100.0,50.0,0,0.0,2006,7.3,1,47620436.507936515,95240873.01587303,142861309.52380952,6.4482741244646
305,103,33.33,80.0,0,0.0,1999,7.3,4,11524945.978391359,11524945.978391359,23049891.956782717,6.943446712018141
306,100,55.55,25.0,0,0.0,2005,4.8,0,52843323.09267793,15975888.376856118,68819211.46953404,6.281607457797934
307,97,100.0,71.42,0,0.0,2003,6.9,4,43044733.69565218,243920157.6086957,286964891.3043479,6.852872260015116
308,123,34.92,33.33,0,0.0,2005,6.4,4,70048125.96006143,21137329.23707117,91185455.1971326,6.623446712018139
309,96,65.47,0.0,0,0.0,2004,6.3,4,44469269.454737954,-10164404.446797248,34304865.00794071,6.347781017168772
310,109,100.0,100.0,0,0.0,2013,6.6,0,118480256.01291227,176174989.37572172,294655245.38863397,6.729308390022675
311,121,44.0,50.0,0,0.0,1999,5.7,0,119571314.52581033,184399135.65426174,303970450.18007207,5.930406101834672
312,114,66.67,50.0,0,0.0,2013,6.7,11,113328940.53409,15453946.436466819,128782886.97055681,6.6482741244646
313,131,33.33,0.0,0,0.0,2001,7.6,7,92154014.6809712,39300976.849237725,131454991.53020893,6.826051902242378
314,115,16.67,40.0,0,0.0,2002,5.6,5,50696309.06058922,9338793.774319066,60035102.834908284,6.39344671201814
315,113,33.33,0.0,0,0.0,1999,6.2,0,95080804.3217287,34574837.93517407,129655642.25690278,6.3482741244645995
316,102,100.0,100.0,0,0.0,2013,6.7,2,103026309.57644545,173084200.08842835,276110509.66487384,6.616808390022675
317,104,75.0,100.0,0,0.0,2006,5.1,0,119051091.26984128,177386125.99206352,296437217.2619048,6.239077853363567
318,115,88.89,80.0,0,0.0,1996,6.1,0,152968132.56851497,217214748.24729127,370182880.81580627,6.157678829107399
319,101,66.67,53.84,0,0.0,1996,5.7,0,76484066.28425749,-12237450.605481198,64246615.678776294,6.652154195011337
320,89,93.33,100.0,0,0.0,2013,5.9,2,41210523.83057818,82421047.66115636,123631571.49173455,6.3724111866969
321,115,61.0,100.0,0,0.0,2013,6.7,0,51513154.78822272,90663152.42727199,142176307.21549472,6.492718568909044
322,120,33.33,0.0,0,0.0,2014,6.6,5,17234890.34198432,-13179622.026223304,4055268.315761016,6.489077853363567
323,130,44.0,50.0,0,0.0,1997,6.7,8,89722242.9906542,-50842604.36137071,38879638.62928349,6.148964474678761
324,121,33.33,66.67,0,0.0,1998,7.0,4,38283325.15337423,106015361.96319018,144298687.11656442,6.348587920016491
325,121,100.0,100.0,0,0.0,2015,7.1,3,55693832.0879937,153917499.5886371,209611331.67663082,6.579308390022675
326,101,50.0,28.57,0,0.0,1996,6.8,4,30593626.513702996,0.0,30593626.513702996,6.893633350776208
327,88,11.11,28.57,0,0.0,1972,6.8,4,11483588.516746411,11483588.516746411,22967177.033492822,6.893633350776208
328,96,66.67,100.0,0,0.0,2013,6.5,8,17514472.627995726,82421047.66115636,99935520.28915209,6.4724111866969
329,133,61.0,50.0,0,0.0,1996,6.4,0,84132472.91268323,102488648.82090503,186621121.73358828,6.447781017168771
330,110,33.33,0.0,0,0.0,2006,7.3,0,41667881.94444445,-26191240.079365082,15476641.865079366,6.605744520030233
331,101,11.11,20.0,0,0.0,2001,5.5,0,44721801.242236026,-18972885.375494074,25748915.866741955,5.86344671201814
332,125,33.33,20.0,0,0.0,2004,5.1,8,63527527.79248279,35575415.563790366,99102943.35627316,5.92672335600907
333,103,100.0,25.0,0,0.0,1994,7.2,7,3238960.8636977063,4858441.29554656,8097402.159244265,6.670496346686822
334,106,60.0,50.0,0,0.0,2010,6.5,7,34120670.83684925,-20912669.222585026,13208001.614264226,6.419209588597343
335,118,57.06,40.0,0,0.0,1996,6.1,5,58127890.37603569,7648406.628425749,65776297.004461445,6.39344671201814
336,93,83.33,0.0,0,0.0,2002,4.5,0,53364535.85325181,-15875949.416342413,37488586.43690939,6.0763524457402
337,96,83.33,50.0,0,0.0,2002,5.3,5,73376236.79822123,-50296075.04168983,23080161.756531406,6.1763524457402
338,111,100.0,100.0,0,0.0,2006,6.7,7,119051.09126984129,11786058.035714287,11905109.126984129,6.5668083900226755
339,95,66.67,33.33,0,0.0,2006,5.6,4,59525545.63492064,92859851.1904762,152385396.82539684,6.091808390022675
340,108,33.33,85.71,0,0.0,2010,6.8,3,24214669.62615108,3081867.0433283197,27296536.6694794,6.852872260015116
341,103,0.0,0.0,0,0.0,2014,5.8,0,4562176.8552311435,3548359.7762908894,8110536.631522032,6.1763524457402
342,74,0.0,50.0,0,0.0,1999,7.3,2,115249459.78391358,14406182.472989198,129655642.25690278,6.605744520030233
343,92,88.89,83.33,0,0.0,2007,5.6,0,150480414.00198707,185206663.387061,335687077.38904804,6.239497010925581
344,100,60.0,33.33,0,0.0,2015,4.3,0,121513815.46471351,47592911.0570128,169106726.5217263,6.0043083900226755
345,100,60.0,33.33,0,0.0,2015,4.3,0,121513815.46471351,47592911.0570128,169106726.5217263,6.0043083900226755
346,132,100.0,50.0,0,0.0,2011,7.3,0,133373381.22779955,534560511.9610206,667933893.1888201,6.703829680020156
347,90,83.33,50.0,0,0.0,1982,7.2,4,11192036.269430052,55960181.347150266,67152217.61658032,6.303829680020155
348,93,50.0,50.0,0,0.0,2004,4.3,4,33034314.452091053,27952112.22869243,60986426.68078349,6.1763524457402
349,114,38.88,50.0,0,0.0,2002,6.3,5,46693968.87159533,-22679927.737632018,24014041.133963313,6.619674536481259
350,104,66.67,66.67,0,0.0,2005,6.2,4,36867434.71582181,110602304.14746542,147469738.86328724,6.323890508584386
351,92,83.33,100.0,0,0.0,2011,5.9,8,42679481.99289586,128038445.97868755,170717927.97158343,6.290638160025915
352,106,55.55,0.0,0,0.0,2001,6.4,0,185663235.460192,-70064155.2795031,115599080.18068889,6.455744520030233
353,122,100.0,100.0,0,0.0,2008,6.5,7,557370.3106784392,36229070.19409855,36786440.50477699,6.5668083900226755
354,105,38.88,0.0,0,0.0,2006,5.8,5,59525545.63492064,38929706.8452381,98455252.48015875,6.491808390022675
355,93,94.44,100.0,0,0.0,1982,7.7,0,34819668.393782385,276070227.97927463,310889896.373057,6.819209588597343
356,115,0.0,75.0,0,0.0,1991,5.7,0,61675807.63582967,-37005484.5814978,24670323.05433187,6.470496346686823
357,113,75.0,50.0,0,0.0,2004,6.1,0,57174775.01323452,-13976056.114346216,43198718.898888305,6.170496346686822
358,98,66.67,66.67,0,0.0,2005,6.2,7,67590296.97900665,206457634.40860215,274047931.38760877,6.403133374561946
359,90,89.33,20.0,0,0.0,1997,5.2,4,119629657.32087226,146546330.21806854,266175987.5389408,5.98344671201814
360,85,50.0,50.0,0,0.0,2006,6.7,2,177386125.99206352,34524816.46825397,211910942.4603175,6.481607457797933
361,140,55.55,0.0,0,0.0,2006,6.6,0,71430654.76190476,-44048903.769841276,27381750.992063496,6.489077853363567
362,105,16.67,33.33,0,0.0,2015,6.6,4,50732017.95651789,5974429.260348414,56706447.21686631,6.616808390022675
363,91,0.0,0.0,0,0.0,2012,1.7,2,67948008.22321141,-67871697.38320687,76310.84000452973,5.672411186696901
364,112,27.77,66.67,0,0.0,2008,5.6,0,78031843.4949815,45704365.47563202,123736208.97061351,6.348587920016491
365,137,54.83,61.5,0,0.0,1999,6.5,7,72030912.364946,-4609978.391356543,67420933.97358945,6.785248173343411
366,103,100.0,100.0,0,0.0,2009,5.2,8,1454337.014128099,5257987.666463127,6712324.680591227,6.255744520030234
367,118,83.33,75.0,0,0.0,2008,7.2,4,33442218.640706353,83605546.60176589,117047765.24247223,6.459385235575711
368,109,61.0,42.85,0,0.0,2005,6.9,0,55301152.07373271,35269845.878136195,90570997.9518689,6.344538926681783
369,88,73.8,100.0,0,0.0,2008,5.6,4,89179249.70855027,92523471.57262091,181702721.2811712,6.3168083900226755
370,110,41.67,0.0,0,0.0,1995,6.7,4,6299396.325459317,314969.81627296587,6614366.141732283,6.447781017168771
371,91,72.22,50.0,0,0.0,2013,5.9,2,56664470.267045,56664470.267045,113328940.53409,6.133495302883057
372,139,11.11,33.33,0,0.0,2016,6.7,0,50000000.0,-24100000.0,25900000.0,6.704308390022675
373,116,0.0,33.33,0,0.0,1972,7.5,12,11483588.516746411,5741794.258373206,17225382.775119618,6.975860647289218
374,97,50.0,62.5,0,0.0,1995,7.3,4,5511971.784776903,38583802.49343832,44095774.27821522,6.756497470783184
375,122,57.8,33.33,0,0.0,2001,6.8,8,47432213.43873518,53530640.88085827,100962854.31959346,6.6918083900226755
376,92,16.67,25.0,0,0.0,2010,6.5,0,57234673.66181165,880533.4409509484,58115207.102762595,6.637163013353489
377,90,66.67,50.0,0,0.0,2005,6.1,4,122891449.05273937,125349278.03379415,248240727.08653352,6.381607457797934
378,153,62.96,80.0,0,0.0,2009,6.4,4,83904058.50739034,-4474883.120394151,79429175.38699618,6.53344671201814
379,92,26.66,33.33,0,0.0,2010,3.8,4,38523338.041604,2201333.602377371,40724671.64398137,6.016808390022675
380,125,35.71,35.29,0,0.0,1997,5.8,0,74768535.82554516,70282423.67601246,145050959.50155762,6.973069862865781
381,122,88.89,100.0,0,0.0,2013,5.8,0,133934202.44937909,252414458.46229136,386348660.91167045,5.90344671201814
382,118,66.67,50.0,0,0.0,2009,5.8,0,195776136.5172441,142077539.0725143,337853675.5897584,6.292718568909044
383,102,77.0,50.0,0,0.0,1999,7.3,1,64827821.12845139,66268439.37575031,131096260.5042017,6.381607457797934
384,95,33.33,40.0,0,0.0,2009,5.8,11,55936039.00492688,-8502277.928748887,47433761.076178,6.0134467120181405
385,113,23.8,33.33,0,0.0,2013,6.7,0,61815785.745867275,46361839.309400454,108177625.05526772,6.604308390022675
386,80,66.67,25.0,0,0.0,2004,5.0,2,44469269.454737954,213452493.3827422,257921762.83748016,5.9482741244646
387,92,85.0,25.0,0,0.0,1997,5.4,0,82245389.40809968,177949115.2647975,260194504.6728972,6.0149407911312665
388,102,36.11,33.33,0,0.0,2000,5.1,0,55750754.93612079,-28711638.792102206,27039116.144018583,5.916808390022675
389,107,94.44,100.0,0,0.0,2015,6.0,4,40504605.15490451,72908289.27882811,113412894.43373261,6.389077853363567
390,139,33.33,50.0,0,0.0,2014,6.9,3,30414512.368207622,3041451.236820762,33455963.605028383,6.762066731454486
391,87,40.47,0.0,0,0.0,2001,5.8,4,29814534.161490686,-12196854.88424619,17617679.277244497,6.347781017168772
392,117,16.67,0.0,0,0.0,2005,5.0,3,49156579.62109575,7373486.943164362,56530066.56426011,6.304308390022675
393,110,57.14,71.42,0,0.0,2008,6.5,0,89179249.70855027,167211093.20353177,256390342.91208205,6.302872260015117
394,88,0.0,0.0,0,0.0,2009,5.1,0,167808117.01478067,158858350.77399236,326666467.788773,6.239077853363567
395,123,66.67,50.0,0,0.0,2007,5.2,0,127329581.07860443,136589914.2479575,263919495.32656193,6.347781017168772
396,96,72.22,40.0,0,0.0,2011,4.3,0,60818261.83987659,80024028.73667973,140842290.57655632,6.0134467120181405
397,91,0.0,50.0,0,0.0,2002,5.5,8,46693968.87159533,-6670566.981656476,40023401.88993885,6.190638160025914
398,130,86.11,45.45,0,0.0,1996,6.7,7,55068527.724665396,-35182670.49075845,19885857.233906947,6.845904195011338
399,121,0.0,50.0,0,0.0,2003,2.4,4,70436836.95652175,-60575679.7826087,9861157.173913045,6.303829680020155
400,280,0.0,0.0,0,0.0,2003,6.3,7,73045608.69565219,-56219030.978260875,16826577.717391305,6.619209588597343
401,126,33.33,60.0,0,0.0,2016,5.5,0,140000000.0,10000000.0,150000000.0,6.643446712018141
402,102,22.22,0.0,0,0.0,2010,6.3,4,35221337.638037935,-13208001.614264226,22013336.02377371,6.439077853363567
403,130,50.0,77.0,0,0.0,1995,7.2,0,91341246.7191601,467730177.1653543,559071423.8845143,6.6238905085843856
404,127,90.47,33.33,0,0.0,2000,6.5,0,125439198.60627179,204884024.39024392,330323222.9965157,6.354308390022675
405,92,35.71,0.0,0,0.0,2008,6.2,7,16721109.320353176,-13376887.456282541,3344221.8640706353,6.422411186696901
406,103,100.0,100.0,0,0.0,2015,6.4,1,58731677.474611536,101261512.88726126,159993190.3618728,6.281607457797934
407,103,100.0,100.0,0,0.0,2015,6.4,1,58731677.474611536,101261512.88726126,159993190.3618728,6.281607457797934
408,98,77.0,0.0,0,0.0,2003,5.8,8,52175434.7826087,37305435.86956522,89480870.65217392,6.247781017168771
409,123,77.0,77.0,0,0.0,2011,5.6,0,213397409.96447927,1002967826.8330525,1216365236.7975318,6.6238905085843856
410,115,33.33,85.71,0,0.0,2010,6.9,0,110066680.11886856,-6604000.807132113,103462679.31173643,7.119538926681784
411,106,33.33,42.85,0,0.0,1990,6.3,4,91815990.81866871,-15792350.420811018,76023640.3978577,6.369538926681784
412,125,55.55,0.0,0,0.0,2006,6.9,5,35715327.38095238,19048174.603174604,54763501.98412699,6.539077853363566
413,189,47.22,72.72,0,0.0,2007,7.6,0,61349707.246963955,-31832395.269651107,29517311.977312848,5.908404195011338
414,102,66.67,100.0,0,0.0,2015,8.2,4,2025230.2577452252,3037845.386617838,5063075.644363063,6.755744520030234
415,101,96.29,66.67,0,0.0,2013,5.4,4,82421047.66115636,172053936.9926639,254474984.65382028,5.995319080012957
